@relation camel-0-train3

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
2,3,3,1.06477,47,63,67,1,4,98.11,2.67,842,587.74,830,-1
2,2,5,2.27082,46,12,214.4,0,8,2.46,22.6,843,588.68,832,1
2,15,19,3.8095,103,146,128.11,0,9,102.16,6.26,1074,793.42,1114,-1
1,1,1,0,0,5,187,0,6,10.94,24,231,146.83,140,-1
1,4,6,2.14361,152,4,28.83,0,3,4.6,4.67,1246,569.54,548,-1
1,1,1,0,8,0,194,0,5,6.37,10,1247,570.54,622,-1
1,4,16,3.63012,235,95,68.13,0,4,5.44,2.56,1248,571.51,549,-1
1,1,1,0,7,1,258,0,2,13.43,9,61,53.82,53,-1
1,1,1,0,78,0,0,0,0,0,0,845,589.7,547,1
1,1,1,0,90,0,0,0,0,0,0,846,590.63,548,-1
1,2,6,1.89224,148,34,162.33,0,6,98.94,9,1079,796.87,566,-1
1,6,12,2.3236,399,130,248.58,0,8,21.67,12.25,1081,798.47,556,1
2,13,23,3.59999,345,168,213.3,0,8,15.48,13.7,1085,800.73,1127,-1
1,2,2,1,6,4,54,0,2,0.88,2.5,75,53.47,44,-1
1,3,24,4.45208,33,34,104.96,0,11,48.18,7.17,1088,800.96,561,1
2,5,15,2.97037,119,256,124.47,0,8,29.31,7.8,1089,801.88,1133,1
1,1,1,0,1,1,54,0,3,36.58,3,1090,802.78,572,-1
1,3,9,2.15304,364,190,291.22,0,6,91.66,12.33,1091,803.46,573,1
1,1,1,0,10,2,76,0,1,102.75,3,251,198.74,126,-1
1,1,1,0,1,1,578,0,4,7.25,23,252,199.65,127,-1
1,3,4,0.436392,63,0,67,0,5,6.48,7,76,54.32,45,-1
1,2,3,1.2395,28,25,481,1,7,131.6,40.33,1094,805.2,564,-1
2,4,4,0.720272,180,8,192.5,1,8,4.77,24.5,1095,806.07,1141,-1
1,4,6,1.90345,143,3,33.5,0,3,17,1,847,585.67,69,-1
1,1,1,0,11,2,228,0,3,14.43,6,849,587.61,550,1
1,4,5,1.24885,78,31,265.2,0,7,31.78,20,1098,807.28,568,1
1,1,2,1,10,0,302.5,0,8,10.37,28.5,1249,567.95,623,-1
1,3,13,3.38954,72,76,93.62,0,4,8.53,3.46,1099,806.74,577,-1
1,7,17,2.09865,2967,16,21.35,0,5,7.35,1.47,1256,574.15,556,-1
1,1,1,0,40,16,1001,0,7,2.18,114,1257,575.15,624,1
1,1,1,0,19,5,34,0,3,40.29,4,850,586.57,551,-1
1,1,1,0,9,1,209,0,4,59.35,32,851,587.57,552,1
1,3,3,0.905587,16,14,387.67,0,7,0.64,41,852,588.55,288,-1
1,2,2,0.883223,58,5,400,0,7,186.19,18.5,854,590.52,290,-1
1,1,1,0,1,1,1582,0,9,8.65,262,855,591.35,38,-1
1,3,8,2.43839,226,165,107.88,1,7,82,5.88,1104,810.16,581,1
1,1,1,0,2,0,31,0,5,13.99,12,32,18.78,17,-1
1,1,1,0,2,1,30,0,4,92.2,10,1106,812.08,573,-1
1,6,16,3.1999,1742,27,81.69,1,9,22.01,7.69,63,54.79,55,1
1,1,5,1.63862,19,3,223.8,0,7,23.11,18,64,55.54,56,-1
1,2,3,0.93824,0,58,496.67,0,7,0.01,47.67,66,57.54,9,-1
2,5,7,2.57187,56,10,412.29,0,10,0.03,28,1114,815.04,1165,1
2,9,13,2.78136,240,61,80.62,0,7,36.6,5.31,1116,816.78,1168,1
1,2,4,1.52819,140,27,404.75,1,6,0.61,14.25,1119,818.21,592,-1
1,2,2,0.424809,102,2,215,1,5,68.8,18,1121,820.03,594,-1
1,1,1,0,2,3,446,1,6,0.07,46,1122,821.02,595,-1
1,4,5,1.14722,119,0,54.4,0,5,4.6,5.8,78,55.45,47,-1
1,1,1,0,6,3,147,0,2,20.87,3,858,589.34,555,-1
1,2,2,0.721928,14,6,100,0,1,45.77,1.5,860,591.22,557,-1
1,2,3,1.43921,205,0,0,0,0,0,0,863,593.3,560,-1
1,2,2,0.561753,36,2,476.5,0,8,82.48,16.5,864,594.29,21,-1
1,1,1,0,11,0,121,0,1,0.06,1,73,64.02,63,-1
1,2,2,0.629249,72,4,267,1,5,2.97,21.5,1127,822.75,584,-1
1,2,2,0.747394,116,6,269,0,5,0.05,22,1129,824.57,586,1
1,2,2,0.734956,114,7,244,0,5,0.05,17.5,1131,826.53,588,-1
1,1,2,0.958712,14,7,394.5,1,7,1.31,33,1132,827.46,598,1
1,1,2,0.970951,13,7,367,1,5,96.66,24.5,1133,828.41,599,1
1,1,1,0,5,2,551,0,5,0.17,46,1135,830.26,589,-1
1,2,3,1.57775,234,0,0,0,0,0,0,1137,832.17,25,-1
1,2,2,0.895272,186,0,0,0,0,0,0,75,65.87,65,-1
1,3,3,1.44775,152,0,346.33,0,6,79.83,9.33,1142,836.06,591,-1
2,4,4,1.57946,59,1,149,0,3,80.68,5,1143,836.98,1197,1
0,0,0,0,0,0,0,0,0,0,0,870,597.16,0,-1
2,14,20,2.40475,152,133,125.35,0,8,94.82,4.75,1145,837.26,1200,-1
1,1,1,0,2,2,77,1,3,398.24,4,1147,839.11,609,-1
1,2,3,1.12678,188,2,149.33,0,7,0.95,17,1149,837.96,611,-1
2,5,5,1.78454,130,3,100.8,0,9,17.08,7.8,1151,839.72,1208,-1
1,1,1,0,14,3,207,0,4,17.12,23,1154,842.52,615,-1
1,1,1,0,11,7,108,0,1,4.34,2,1155,843.3,616,-1
2,8,16,3.35882,466,153,153.63,0,8,16.21,7.94,1158,843.16,1217,1
2,7,12,2.68409,226,55,104.25,0,8,9.41,7.25,1160,844.89,1220,1
1,1,1,0,2,1,51,0,2,351.88,3,1162,846.87,620,-1
1,2,5,1.58585,265,22,205,1,5,172.82,9.2,877,598.83,570,1
1,2,4,1.79832,202,16,84.5,0,5,47.33,9.5,1163,847.67,603,-1
1,3,3,1.35828,47,16,205,0,7,4.73,21.67,881,602.27,574,-1
1,1,1,0,1,1,469,1,7,39.8,48,882,603.03,291,-1
1,1,10,3.13042,16,17,73.6,0,5,124.75,3.5,1165,848.41,622,-1
1,2,2,0.826746,50,0,126,0,8,0,22.5,1170,852.92,627,1
1,2,2,0.845351,9,2,90.5,0,1,7.84,0.5,885,605.02,71,-1
1,4,4,1.70532,34,7,74,1,4,122.14,4.5,1171,852.86,628,1
1,1,1,0,3,3,154,0,1,4.91,1,1173,854.8,605,-1
1,5,10,2.98623,114,10,67.1,0,6,66.83,5.3,1174,855.66,606,1
1,3,3,1.52312,86,3,190,0,8,1.67,27.67,1175,856.63,630,-1
1,5,7,2.60317,35,8,54,0,5,132.96,4.86,1179,858.76,609,1
3,7,12,3.06213,400,42,220.67,0,9,4.12,15.25,1185,861.22,1275,1
1,3,3,1.56348,190,33,194.33,1,8,0.52,28.33,1189,864.69,640,1
2,6,12,3.09072,254,9,251.42,1,9,78.02,17.33,1191,865.66,1254,1
1,1,1,0,1,1,1043,1,7,0.09,121,892,607.02,297,-1
1,2,2,0.918296,6,6,122,0,5,21.44,15,893,607.91,298,-1
1,1,1,0,0,12,1582,0,9,18.57,263,80,55.83,3,-1
1,1,1,0,10,0,99,0,6,126.33,14,234,142.89,142,-1
1,1,1,0,2,2,80,0,2,0.02,2,896,610.04,301,-1
2,5,5,1.88627,120,7,147.2,0,8,145.9,15.4,898,610.97,882,1
1,2,2,0.510788,26,18,93,1,3,2.52,5.5,1198,860.12,648,-1
2,19,43,4.43912,307,247,146.07,1,9,30.4,9.88,1204,864.21,1269,1
1,4,15,3.61417,217,3,43.53,0,6,174.58,2.13,1205,864.97,654,-1
4,10,16,3.28515,214,56,346.19,1,10,25.88,30.13,1207,866.83,1342,1
1,1,1,0,1,1,578,0,4,30.66,24,1261,557.4,559,-1
2,4,4,1.21211,206,0,85.75,0,7,52.57,19,1262,558.25,640,-1
1,1,1,0,22,14,89,0,1,0,1,1263,559.25,16,-1
1,1,1,0,120,51,257,1,6,31.43,21,77,64.63,11,1
1,1,1,0,0,1,182,0,3,143.51,7,1210,866.76,620,-1
1,1,1,0,50,53,109,0,1,0,3,1265,560.71,18,-1
1,1,1,0,23,1,145,0,4,42.02,10,1211,867.68,621,-1
1,1,1,0,1,5,106,0,1,0.03,4,1266,561.69,19,-1
2,12,32,3.82005,535,106,112.75,1,7,22.21,4.75,1213,869.63,1279,1
1,1,1,0,1,1,152,0,4,213.44,19,1215,871.26,658,-1
2,31,43,5.21869,107,128,170.7,0,9,76.35,7.95,1216,872.25,1282,1
1,1,1,0,5,3,130,0,2,0.86,3,1219,874.12,31,-1
1,5,6,2.34732,21,31,123.5,0,6,133.38,6.33,1220,875.08,662,-1
1,2,2,0.991898,166,4,523.5,0,8,22.85,34.5,1221,875.82,625,1
1,2,2,0.702467,17,4,150.5,1,4,50.78,3.5,1223,877.77,663,1
1,1,1,0,8,6,68,0,3,391.64,11,1233,884.46,629,-1
1,3,3,1.40639,35,8,324.67,1,7,215.52,34,903,602.68,307,-1
1,1,1,0,13,0,82,0,1,0.26,3,87,61.37,5,-1
2,14,22,3.56886,257,251,208.45,1,10,40.7,12.77,1240,889.49,1310,-1
1,1,1,0,69,0,0,0,0,0,0,1241,890.46,637,-1
1,1,1,0,35,11,69,0,1,0.02,1,1242,891.42,638,-1
2,24,45,4.491,322,873,235.29,0,12,31.43,14.18,1243,890.67,1314,-1
1,2,5,1.40931,128,5,31.6,0,2,130.7,0.8,907,604.42,41,-1
0,0,0,0,0,0,0,0,0,0,0,908,605.38,0,-1
1,1,1,0,1,1,115,0,4,173.22,8,236,141.21,144,-1
1,1,1,0,1,1,115,0,5,63.3,10,237,142.21,145,-1
1,2,2,0.650022,14,10,142.5,0,3,1.66,4.5,912,608.44,42,-1
1,1,1,0,16,14,70,1,3,318.11,5,913,609.34,309,1
1,1,1,0,16,14,70,1,3,318.12,5,915,611.32,311,-1
1,6,6,0.888223,75,70,128.33,0,6,114.7,6.33,918,612.91,583,-1
1,1,1,0,12,0,474,0,1,2.27,3,91,64.54,8,-1
1,3,4,1.57715,170,3,70.75,0,7,10.01,10,1262,898.89,684,-1
1,2,3,1.39849,166,0,64,0,5,18.53,10.33,1263,899.88,685,-1
1,1,1,0,2,4,225,0,7,0.01,35,1264,900.88,686,-1
1,2,2,0.918296,4,2,37,0,4,340.46,3,1266,902.64,658,-1
1,1,1,0,5,11,119,0,3,3.85,9,921,611.33,44,-1
1,2,2,0.650022,6,0,304,0,1,0.03,2.5,96,69.32,12,-1
1,2,2,0.650022,6,0,280,0,1,0.02,1.5,97,70.32,13,-1
1,1,1,0,7,2,126,0,3,7.23,8,1267,903.28,687,-1
3,31,57,5.26042,202,172,196.91,0,12,65.88,9.14,1270,906.09,1402,1
1,2,5,2.12223,60,23,103.4,0,2,565.66,4.6,1273,907.99,691,-1
1,3,10,2.49721,490,166,76,1,2,121.47,0.9,238,141.53,146,-1
1,1,1,0,3,0,85,0,1,0.05,1,240,143.51,148,-1
1,2,2,1,4,4,45.5,1,1,0.04,1.5,243,146.5,151,-1
1,3,3,1.37878,4,3,339,0,8,4.83,34,925,612.89,588,-1
1,1,1,0,6,2,320,0,8,205.68,38,927,614.87,314,-1
1,2,2,0.863121,1,6,116,0,7,50.05,13.5,244,147.29,152,-1
1,1,1,0,81,0,0,0,0,0,0,1275,906.18,692,-1
1,13,33,4.11045,237,632,168.85,0,10,55.85,11.06,1276,907.04,663,1
3,5,7,2.18118,105,48,432.57,0,9,3.86,31.57,1277,907.79,1391,-1
2,16,49,4.82408,185,241,139.76,0,10,77.96,8.06,1279,909.47,1360,1
2,6,9,2.66577,228,49,296.89,0,9,0.41,26,1280,910.42,1362,1
1,1,1,0,6,1,58,0,4,4.86,5,932,616.67,315,-1
2,7,12,2.77401,197,9,141,0,8,0.83,13.33,1282,909.39,1366,1
2,8,14,3.06932,379,14,146.07,1,8,5.44,15.93,1286,911.54,1372,-1
1,5,9,1.97001,124,2,266.11,0,9,0.39,24.89,1288,913.18,675,-1
1,1,1,0,24,16,71,1,2,175.22,4,1289,914.17,701,-1
1,1,1,0,8,13,79,1,3,0.01,5,1290,915.15,702,-1
2,5,6,2.21349,102,51,542,0,10,30.93,41.33,1293,917.96,1381,1
1,1,1,0,2,0,45,0,2,0.01,4,936,618.43,591,-1
1,1,2,0.995253,27,10,60,0,5,124.08,7,937,619.43,592,-1
1,4,4,1.20798,65,57,392.5,0,7,15.56,16,1295,918.69,679,-1
1,1,1,0,8,11,220,0,4,4.9,10,1296,919.63,705,-1
1,2,3,1.23064,23,43,196.33,0,8,130.3,7,1298,921.6,707,-1
1,1,1,0,5,1,47,0,1,0,1,1301,924.53,710,-1
2,23,47,4.46341,740,1847,190.66,0,11,63.02,11.74,1303,924.93,1392,1
2,8,17,3.13812,42,189,321.35,0,10,48.74,21.82,1306,927.3,1398,-1
1,4,5,1.98438,16,42,194.4,0,5,75.33,4.4,943,622.83,598,-1
1,12,23,3.71001,1251,34,205.48,0,10,4.52,17,1309,928.76,685,1
1,7,16,3.65997,74,173,58.19,0,1,0.24,0.06,944,623.69,599,-1
1,1,1,0,7,3,344,1,2,7.17,3,1310,929.37,717,-1
2,5,10,2.61817,66,26,284.1,0,9,0.09,16.8,1312,930.2,1406,1
2,3,3,1.49492,5,6,234.67,1,7,251.21,16.33,1314,932.13,1410,-1
1,4,4,1.40121,2,293,192,0,7,156.41,14,1315,933.1,690,-1
2,9,12,2.97689,23,20,304.92,0,11,42.55,15.25,1316,934.06,1413,1
1,2,2,0.286397,15,5,82.5,0,4,1.01,7.5,945,623.63,600,-1
1,2,10,2.01696,141,18,88.2,0,6,131.1,3.3,1317,935.05,723,-1
1,3,6,2.37656,69,26,155.83,0,6,45.05,7.67,1319,936.88,692,-1
1,1,1,0,1,1,18,0,1,1.3,1,947,625.43,602,-1
1,4,4,1.75272,7,2,25.75,0,7,156.31,5.25,247,148.2,154,-1
1,1,1,0,1,1,213,0,1,0,4,951,629.32,606,-1
2,5,5,2.13132,29,29,458,0,7,1.5,13.8,1321,937.11,730,-1
1,1,1,0,1,1,408,0,7,1.19,68,954,631.31,319,-1
2,4,7,1.88719,241,14,68.86,0,3,1.57,1.14,1323,936.87,733,-1
1,4,15,3.365,632,27,36.67,0,4,151.81,0.87,1328,940.53,728,-1
2,6,8,2.80721,352,13,153.25,0,8,3.5,14.38,1330,942.24,1427,-1
2,11,19,3.86517,912,16,80.89,0,8,19.33,6.89,1332,942.54,1430,-1
1,1,1,0,12,12,1574,0,9,14.08,244,248,148.17,39,-1
1,2,3,0.722858,21,0,132.33,0,2,179.09,2.67,1333,942.94,699,-1
1,2,2,0.764205,2,7,40.5,0,2,340.55,1.5,969,641.75,615,-1
1,5,6,2.34793,36,42,193,0,7,0.88,16.5,1335,943.74,701,-1
1,1,4,1.88098,35,0,104,0,5,40,6.75,1338,946.68,703,-1
1,1,1,0,10,0,78,0,3,20.91,7,1339,947.68,704,-1
1,5,7,2.48671,33,33,246.57,0,8,0.44,16.57,1341,949.66,706,-1
2,9,17,3.66169,849,12,145.65,0,10,1.01,14.29,1343,951.46,1442,1
1,1,1,0,5,0,55,0,1,0,1,1344,952.45,708,-1
2,3,4,0.481717,107,4,53.75,0,1,0.52,1,1345,953.44,1445,-1
1,2,6,2.32439,56,7,99.83,0,7,263.61,6,1346,954.35,737,-1
1,2,2,0.749595,8,6,64,1,2,86.81,4,971,643.22,617,-1
1,1,1,0,44,58,1574,0,9,0.85,247,251,150.88,42,-1
10,91,91,6.02532,198,219,142.33,0,14,77.17,7.64,252,151.85,441,-1
3,7,7,2.35113,86,96,304.86,0,9,0.13,22.57,253,152.82,210,-1
0,0,0,0,0,0,0,0,0,0,0,256,155.76,0,-1
1,3,8,2.33059,228,19,112.5,0,7,116.08,7.63,1347,953.68,738,1
1,1,1,0,12,0,100,0,7,0.2,21,1350,956.63,741,-1
1,1,1,0,11,9,355,1,6,7.15,34,1351,957.56,742,-1
2,4,7,2.43549,35,9,232.43,0,11,12.79,20.86,976,647.32,949,1
2,7,17,3.8566,63,51,136.71,0,11,44.46,8.76,977,648.14,951,1
1,1,5,1.9977,47,53,129.2,0,7,44.91,4.2,978,649.11,624,-1
2,10,20,3.9363,53,73,111.5,0,10,35.26,7.6,979,649.98,954,-1
1,1,1,0,2,3,196,0,1,0,3,1355,959.54,712,-1
1,2,3,1.54475,110,0,0,0,0,0,0,1356,960.49,746,-1
1,1,1,0,5,0,156,0,2,4.46,4,1357,961.26,713,-1
1,2,5,1.4581,115,3,298.4,1,8,42.41,16.2,983,652.83,330,-1
2,7,23,3.89368,543,67,133.22,0,10,52.38,8.78,1361,962.85,1465,-1
2,4,6,2.36957,10,8,412.83,0,9,4.99,29.83,989,656.64,962,-1
1,1,1,0,2,2,110,0,1,115.1,3,1363,963.78,750,-1
2,3,3,1.15855,12,13,602.33,0,9,32.04,94,1365,965.73,808,-1
2,9,16,3.22246,426,74,87.63,0,8,6.14,6.25,1366,966.73,1471,1
1,1,1,0,3,9,114,0,2,0,6,1367,967.73,719,-1
1,2,6,2.20345,16,15,109,0,4,17.16,4,1368,968.72,720,-1
1,3,8,2.18957,295,28,155.5,0,6,79.52,8.38,1374,972.26,725,1
3,5,8,1.76891,233,11,92.5,1,8,30.98,6.25,993,658.99,1024,-1
1,1,1,0,1,1,143,0,3,87.79,13,1375,973.2,757,-1
1,11,12,2.45594,605,29,241.33,0,9,19.13,14.75,1376,972.94,726,1
1,2,2,0.899744,18,1,68,1,7,96.33,7,1378,974.91,759,-1
1,3,3,1.1406,81,1,473,0,8,1.28,33,1380,976.8,727,-1
1,2,2,0.961237,6,7,139,0,4,1.72,6,997,661.69,58,-1
1,2,2,0.655444,65,6,114.5,1,2,0.71,14,1383,979.21,730,1
2,3,6,2.20913,123,53,73.5,1,8,45.53,15.17,1384,980.11,1492,1
1,1,1,0,2,2,48,0,1,0.48,1,998,662.19,75,-1
1,3,4,1.72323,12,3,66.25,0,3,111.59,2.25,1001,663.56,633,-1
1,1,1,0,1,1,109,0,4,0,7,1006,667.28,636,-1
2,2,2,0.863121,3,4,129.5,0,5,0.52,8.5,1007,668.26,640,-1
1,1,1,0,126,0,0,0,0,0,0,1387,976.91,734,1
1,2,2,0.996585,148,41,109,0,5,26.99,13.5,1394,982.56,765,1
1,1,2,0.992774,14,6,42.5,0,4,156.3,7.5,1401,985.81,743,-1
1,1,1,0,25,0,36,0,1,67.3,2,262,181.75,135,-1
1,2,4,1.32918,37,11,76.75,0,5,33.77,4,1409,991.56,775,-1
1,1,1,0,20,3,186,0,4,15.23,7,1410,992.55,776,-1
1,1,3,1.55376,139,8,55.33,0,8,3.07,11,1009,664.81,638,1
1,1,1,0,56,0,0,0,0,0,0,1,1,1,-1
1,1,3,1.54198,137,7,54.67,0,5,47.49,7.67,1011,666.7,640,-1
1,5,7,0.992087,162,33,265.86,0,7,0.53,16.43,1413,995.16,747,-1
1,1,1,0,168,0,0,0,0,0,0,1415,995.81,749,-1
1,1,1,0,1,1,87,0,1,1.84,1,261,157.04,160,-1
1,1,1,0,2,1,153,0,4,197.29,12,1416,996.54,779,-1
1,1,1,0,3,2,131,0,4,4.37,25,1,0.65,0,-1
1,2,2,1,6,2,264,0,5,4.55,15.5,262,157.81,161,-1
1,4,9,2.52234,165,261,119.56,1,6,87.24,4.44,1423,1001.67,786,-1
3,8,22,3.80811,53,60,185.45,0,9,12.36,9.36,1424,1002.53,1578,1
1,2,6,1.18197,72,9,193,0,7,23.93,10,1425,1003.45,788,-1
1,2,4,1.31386,179,6,88.75,0,8,7.79,13.25,1426,1004.4,789,-1
1,1,1,0,76,0,0,0,0,0,0,1428,1006.35,791,-1
1,1,1,0,79,0,0,0,0,0,0,1430,1008.33,793,-1
1,2,2,0.721928,85,0,0,0,0,0,0,1431,1009.32,794,-1
1,13,33,4.66058,1538,113,34.39,0,7,36.31,2.58,1013,665.2,641,1
2,5,5,1.89624,13,11,115.2,0,2,2.3,2.2,1014,666.19,981,-1
1,2,3,1.05402,18,2,248,0,7,116.36,27.67,1437,1013.27,800,1
1,1,1,0,1,1,630,0,8,51.23,74,1440,1014.76,801,-1
1,1,1,0,2,1,60,0,1,0.95,1,1443,1017.55,755,-1
1,3,6,2.44644,20,20,95.17,0,7,0,8.83,1445,1019.21,757,-1
1,4,12,3.28989,533,6,18.83,0,5,8,1.75,1446,1020.17,758,1
2,6,8,2.54079,23,26,115.75,0,6,116.77,5.25,1447,1019.63,1563,-1
1,1,1,0,1,1,176,0,1,68.91,3,264,181.4,137,-1
1,3,6,2.12274,246,0,274,0,8,14.81,16.17,1450,1018.71,761,-1
1,2,3,1.48663,11,18,134.33,0,3,2.9,2,1018,665.17,646,-1
1,1,1,0,3,2,48,0,2,5.12,3,1455,1022.97,810,-1
1,1,1,0,0,1,49,0,1,0.01,4,1459,1026.94,813,-1
1,1,2,0.918296,3,3,296,0,7,0.84,22,1020,666.3,340,-1
1,1,1,0,2,2,89,0,1,0.85,1,1021,667.28,341,-1
2,6,12,2.84307,61,120,222.67,0,9,62.54,17.08,1465,1029.01,1583,-1
1,1,1,0,70,0,0,0,0,0,0,1467,1030.69,821,-1
1,4,10,3.08595,532,0,14.7,0,4,21.65,1,1025,668.68,77,-1
1,1,1,0,83,0,0,0,0,0,0,1471,1033.34,766,-1
1,1,2,0.970951,14,1,59.5,0,1,5.34,0.5,1026,669.35,650,-1
1,2,5,1.84538,107,6,31.2,1,1,0.02,0.2,1476,1037.84,827,-1
1,1,1,0,10,0,149,0,7,23.18,33,1481,1041.23,43,-1
1,1,1,0,3,3,92,0,1,182.43,3,1482,1042.22,769,-1
1,1,1,0,9,3,95,0,3,24.04,7,1483,1043.21,770,-1
1,1,1,0,1,1,88,0,1,305.08,1,1484,1044.2,830,-1
1,1,1,0,2,0,203,0,4,0.72,13,1489,1049.08,45,-1
2,15,41,4.93032,54,31,182.76,0,10,48.12,12.93,1028,667.74,995,-1
2,5,13,2.46811,111,23,91.23,1,6,59.76,7,1494,1049.81,1612,1
1,1,1,0,5,1,150,0,3,6.83,6,1030,669.55,654,-1
1,3,11,2.73515,14,41,53.73,0,3,97.36,1.27,1495,1050.7,46,-1
1,1,1,0,4,1,385,0,1,88.82,3,1031,670.48,344,-1
1,2,2,0.56919,66,1,180,0,6,8.09,13,1498,1053.58,779,-1
1,2,2,0.532835,65,1,143.5,0,6,26.22,10.5,1499,1054.55,780,-1
1,1,1,0,45,59,1553,0,9,4.3,279,263,155.66,48,-1
1,1,1,0,4,3,284,1,6,80.34,19,1503,1058.19,838,-1
1,2,2,0.987138,4,26,173.5,0,7,176.43,20.5,1034,672.75,656,-1
5,40,40,5.02269,88,134,117.45,0,12,118.67,6.25,265,157.54,254,-1
1,20,20,4.07515,115,101,132.95,0,11,101.84,10.9,266,158.53,163,-1
3,30,30,4.66859,111,194,146.87,0,9,126.13,10.17,267,159.53,313,-1
1,1,1,0,142,0,0,0,0,0,0,1504,1057.93,839,-1
1,4,4,1.31981,122,6,162.75,0,8,34.21,19.75,1507,1060.75,784,1
1,1,3,1.58496,156,0,0,1,0,0,0,1509,1062.71,785,-1
1,2,2,0.699772,74,0,1014,0,9,0.55,88.5,1510,1063.69,786,-1
1,2,2,0.961237,21,5,140,0,7,0.01,19.5,1512,1065.64,843,-1
1,2,2,0.543564,7,1,240.5,0,6,11.01,19,1514,1067.45,787,-1
2,3,3,1.34585,10,16,318,0,9,19.8,30.67,269,161.42,60,-1
1,1,1,0,4,1,39,0,4,3.86,11,1515,1068.37,845,-1
1,1,1,0,1,0,62,0,1,137.44,3,1517,1070.26,846,-1
1,1,1,0,1,0,62,0,2,101.9,4,1518,1071.26,847,-1
1,2,2,0.949452,18,20,121.5,1,5,50.2,11,1525,1076.54,852,-1
1,2,2,0.955884,252,0,20,0,1,6.1,0.5,1036,672.77,658,-1
0,0,0,0,0,0,0,0,0,0,0,271,163.02,0,-1
1,1,1,0,6,5,121,1,5,1.04,17,1528,1077.56,855,-1
1,2,2,0.949452,18,20,125,1,6,157.13,11.5,1038,673.86,660,-1
1,1,1,0,81,0,0,0,0,0,0,1532,1081.37,795,-1
1,1,1,0,3,18,197,0,1,0.79,2,1039,674.77,661,-1
1,3,4,1.70066,21,6,107.5,1,7,45.72,5.5,1042,677.58,664,-1
1,3,3,0.765537,244,45,269,0,5,21.97,14.67,265,178.94,138,-1
1,2,2,0.918296,7,5,263,0,7,0.77,20.5,277,168.62,170,-1
0,0,0,0,0,0,0,0,0,0,0,279,170.59,0,-1
2,4,5,2.03432,235,12,188,0,8,9.64,21.6,1534,1080.72,1655,1
1,1,1,0,1,1,791,0,8,0.01,105,1535,1081.69,859,-1
1,2,4,1.37365,888,0,16.5,0,2,0.49,2.25,1046,678.09,667,1
1,10,49,5.07609,344,294,96.71,0,9,95.5,3.24,1047,679.09,668,-1
1,2,8,2.67971,21,26,128.75,0,3,39.83,3.38,86,64.78,68,-1
2,14,28,3.39928,1346,820,109.43,0,8,27.39,6.32,1538,1078.87,1661,1
2,3,5,1.54136,50,25,183,0,7,34.34,16.4,1539,1079.74,1663,-1
1,2,5,2.09278,21,123,76.6,0,3,1.08,0.8,1540,1080.55,864,-1
1,3,7,1.75634,130,54,230.57,0,5,53.01,5.86,1541,1081.55,801,-1
1,5,7,2.5565,24,19,126.57,1,2,6.41,7,1048,678.66,347,-1
1,1,2,1,2,2,268.5,0,7,0.15,45.5,1049,679.55,348,-1
1,2,2,0.970951,5,0,350,0,3,19.15,3,1050,680.5,669,-1
1,2,4,1.60322,20,30,137.5,0,7,278.27,10.5,1054,684.4,673,-1
1,2,3,1.52193,17,8,88.67,0,3,39.94,3.33,1057,686.75,675,-1
1,1,1,0,15,3,128,0,4,0.58,13,1544,1082.67,867,-1
1,5,12,3.41677,68,22,67.67,0,4,148.21,2.5,1065,694.39,683,-1
1,2,30,4.63849,178,83,83.1,0,9,54.36,3.6,1071,700.25,689,-1
1,2,2,0.561753,149,3,174.5,1,5,3.51,16.5,1548,1085.9,805,1
1,2,6,2.51267,50,22,91,0,5,119.85,5.33,1074,703.06,692,-1
1,1,1,0,2,2,62,0,3,4.36,12,266,178.29,29,-1
1,2,2,0.413817,3,9,184.5,0,8,31.2,15,1549,1086.62,806,-1
2,17,31,4.39613,1370,46,67.81,0,8,44.18,6.61,1550,1086.37,1676,1
1,2,2,0.863121,7,0,187.5,0,6,98.99,15,1552,1088.1,809,-1
1,1,1,0,6,3,1201,0,5,85.06,44,33,17.1,15,-1
1,2,2,0.27139,12,31,278,1,5,13.57,13.5,1553,1088.94,871,-1
1,1,1,0,22,27,471,1,7,5.31,34,1554,1089.93,872,1
2,3,4,1.20059,54,37,676,1,9,6.19,73.75,1555,1090.84,1683,1
1,1,1,0,30,18,216,1,6,11.9,36,1556,1091.73,874,1
1,2,2,0.639457,31,6,65,0,1,11.22,2,1076,703.8,694,1
1,1,1,0,63,0,0,0,0,0,0,1558,1093.71,876,-1
1,3,11,2.75837,83,48,113,0,8,57.23,8.45,1559,1094.67,877,1
1,2,4,1.84118,20,11,62,0,2,251.99,2.75,1077,704.74,695,-1
1,1,3,0.986427,0,18,71.33,0,1,38.04,2.33,1561,1096.59,47,-1
1,1,1,0,57,0,71,0,2,547.92,2,281,170.88,57,-1
1,1,2,0.458686,61,1,816,0,9,291.28,127,282,171.88,58,-1
1,2,4,1.66118,30,8,69.5,0,2,11.84,2,1081,708.01,698,-1
1,2,7,2.73957,31,14,66.43,0,7,77.94,4.57,1082,709,699,-1
1,2,3,1.50582,10,5,61,0,6,127.31,8.67,1083,709.99,700,-1
