@relation camel-0-train4

@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute buggy_RA numeric

@data
2,3,3,0.84477,22,57,553.33,0,5,4.48,7.33,1341,826.3,45,-1
1,1,1,0,72,0,0,0,0,0,0,312,191.72,165,-1
2,6,11,2.38418,174,322,254.27,0,9,95.82,12.18,1946,1256.81,2117,-1
1,2,4,1.67132,1062,55,81.5,0,3,1.61,2,42,16.43,23,-1
1,1,1,0,1,0,309,0,7,7.99,91,43,17.39,21,-1
4,17,26,3.90981,1219,51,154.88,0,10,33.03,11.58,1952,1258.55,2155,1
0,0,0,0,0,0,0,0,0,0,0,1953,1259.55,0,-1
1,2,2,0.979869,9,3,286,0,6,3.07,22.5,1346,824.08,27,-1
1,3,57,5.68314,2505,0,0.72,0,5,0.64,0.39,46,20.3,1,-1
1,2,2,0.829607,51,33,289,0,6,0.03,23,47,21.3,3,-1
1,2,7,2.48821,417,21,71.43,0,8,117.91,6.29,1955,1254.4,1062,-1
1,3,18,3.17486,430,4,83.94,0,2,29.42,1.06,1956,1255.24,1063,-1
1,5,6,2.31816,314,0,14,0,1,4.69,0.17,1957,1256,1064,-1
1,1,1,0,1,1,686,0,9,11.82,256,1349,825.94,53,-1
1,1,1,0,2,2,160,0,4,0.02,13,1350,826.92,29,-1
1,1,1,0,13,6,1305,1,7,6.99,172,1960,1257.41,1067,-1
1,1,12,2.88278,93,21,50,0,2,1.14,0.17,1352,828.25,77,-1
3,3,3,1.35164,7,2,585.33,0,7,0.52,21.67,1355,830.47,934,-1
3,5,5,2.04191,27,7,374.2,0,8,57.36,8.4,1357,832.38,938,-1
1,1,1,0,94,0,0,0,0,0,0,1964,1259.24,1071,-1
1,2,10,2.80947,399,3,68.5,0,6,61.36,5.6,1965,1259.5,1072,-1
1,1,1,0,69,0,0,0,0,0,0,1966,1260.38,1073,-1
3,12,30,4.32567,1774,2,68.43,0,10,0.66,5.93,1968,1260.25,1098,1
0,0,0,0,0,0,0,0,0,0,0,1969,1261.25,0,-1
1,1,1,0,2,0,88,0,5,90.61,9,1970,1260.54,1066,-1
1,2,3,1.31067,39,40,165.33,0,7,225.2,13,1972,1261.82,1076,-1
1,1,4,2,7,1,89,0,6,27.69,3.75,1973,1262.79,1067,-1
1,6,9,1.98774,0,237,142,0,9,80.91,9.11,1974,1263.79,1077,-1
1,1,2,0.065281,257,2,36,0,5,85.7,3,1975,1264.67,1078,-1
1,1,3,1.53309,115,0,0,0,0,0,0,1977,1265.2,1080,-1
3,23,23,4.44386,47,3,34.74,0,7,363.91,2.13,1982,1269.93,1172,-1
1,5,6,2.46337,9,8,171.67,0,4,2.94,4.33,1986,1273.3,1085,-1
2,5,11,3.36655,521,13,165,0,9,1.62,18.73,1987,1274.04,2159,-1
1,3,7,2.11013,25,15,77.57,0,3,140.49,4.86,1991,1276.52,1089,-1
1,2,3,1.30829,146,0,238,0,6,24.95,5.67,1992,1277.3,1090,-1
1,1,1,0,1,1,60,0,1,0.85,2,1993,1276.62,1091,-1
1,3,5,1.53323,249,11,65.4,0,4,110.45,2.6,1995,1278.32,1093,-1
1,1,2,1,2,2,68.5,0,1,1.03,1,1997,1280.19,1095,-1
1,1,1,0,1,1,101,0,10,0.73,88,1998,1274.52,1074,-1
1,2,5,0.767228,270,12,159,1,5,171.58,10,2004,1280.32,1078,-1
1,1,1,0,2,1,515,1,7,59.03,39,2006,1281.98,1079,-1
1,3,9,2.5794,356,38,85.89,0,6,114.43,7.56,2008,1283.79,1097,-1
1,1,1,0,2,1,59,0,3,219.31,5,2011,1286.66,1081,-1
0,0,0,0,0,0,0,0,0,0,0,1360,822.87,0,-1
2,4,5,0.742183,91,87,432,0,7,63.59,38,52,25.92,32,-1
1,1,1,0,0,127,127,0,6,252.94,8,313,187.71,166,-1
1,1,1,0,1,1,400,0,1,0.52,4,2012,1285.91,1082,-1
1,1,1,0,1,1,324,0,1,1.86,1,56,29.89,32,-1
1,4,9,2.26957,154,26,139.78,0,5,24.01,8.89,2013,1286.75,1100,-1
1,2,2,0.941595,92,0,0,0,0,0,0,2015,1288.7,1083,-1
2,3,4,1.04116,208,65,167,1,7,82.01,15,1362,823.61,1270,1
1,1,1,0,4,3,134,0,2,510.89,2,1363,824.46,886,-1
1,2,2,1,2,0,433,0,7,1.27,47,1366,826.44,888,-1
1,4,4,0.91956,44,44,193.5,0,8,4.68,17.5,1367,827.2,889,-1
1,2,2,0.455831,67,6,100.5,1,6,4.4,19,1368,825.58,386,-1
1,2,4,2,4,4,229.25,0,3,71.85,13.25,2017,1283.31,1103,-1
1,3,3,0.115855,420,403,315,0,7,40.28,33.33,1370,827.1,890,-1
1,2,2,0.999806,122,0,443,0,7,0.01,48,1371,828.09,891,-1
1,2,3,0.513914,389,4,22.67,0,3,85.68,2.33,2018,1284.12,1104,-1
1,2,4,1.56192,97,7,27.25,0,3,102.76,2,2019,1285.07,1105,-1
1,2,3,1.13413,171,12,23,0,3,59.33,1.33,2020,1285.96,1106,-1
1,3,3,1.10501,34,4,170,1,2,56.87,5.33,2022,1287.6,1108,-1
1,1,3,0.828011,200,8,82.67,0,1,5.06,1.67,2023,1287.38,1109,-1
1,2,3,1.34221,228,55,221.67,1,6,111.76,9.67,2024,1288.23,1110,1
1,2,8,0.173695,407,407,228.75,0,3,5.17,1.13,1377,832.81,897,-1
1,5,15,3.48491,1880,1880,125.4,0,3,25.9,0.2,1378,833.79,898,-1
0,0,0,0,0,0,0,0,0,0,0,1379,834.79,0,-1
3,7,7,2.2309,29,17,283.14,0,8,21.39,11.14,1383,838.6,1008,-1
2,2,2,0.970951,10,0,240,0,5,14.25,15,1384,839.56,119,-1
1,2,4,1.39757,154,2,12.25,0,3,29.07,2,315,188.1,168,-1
1,3,6,2.26898,21,20,59,0,6,482.9,2.83,2028,1289.85,1085,-1
1,1,1,0,1,1,91,0,3,25.99,13,2031,1292.34,1115,-1
1,1,1,0,0,1,96,0,1,30.34,2,318,190.83,19,-1
1,1,1,0,1,1,59,0,7,52.43,30,319,191.83,33,-1
1,1,1,0,1,1,1258,0,5,0.42,41,321,193.78,1,-1
1,1,1,0,2,2,481,0,6,169.08,33,322,194.77,171,-1
1,1,1,0,1,1,74,0,5,52.63,26,323,195.76,34,-1
1,1,1,0,21,0,48,0,4,6.78,22,1389,841.92,389,-1
1,1,1,0,48,0,40,0,1,123.29,2,1390,842.5,903,-1
2,2,2,1,2,2,313,0,4,39.25,15,1391,843.49,1294,-1
1,3,4,1.56897,115,17,599,1,9,68.46,56,2041,1298.21,1120,-1
1,2,4,1.38136,57,25,117.5,0,6,144.27,5.75,2045,1301.85,1094,-1
1,1,1,0,11,0,1258,0,5,1.66,43,326,198.18,3,-1
1,1,2,0.947818,130,72,82,0,2,0.2,1.5,2047,1303.71,1124,-1
1,2,2,0.606448,66,8,259.5,1,7,0.23,21,2049,1305.21,1097,-1
1,2,2,1,7,5,70,0,2,2.39,1,1393,842.78,906,-1
2,7,12,2.42437,115,123,216.17,0,8,98.38,17,2053,1304.95,2226,-1
1,1,1,0,24,3,143,1,4,40.33,15,2055,1306.04,1129,-1
1,2,2,0.949452,16,3,141,0,3,144.95,7,38,18.43,16,-1
5,14,14,0.995922,132,19,299.36,0,10,33.2,21.43,328,199.09,223,-1
1,1,2,0.77935,7,6,76,0,1,0.3,0.5,329,200.08,109,-1
1,1,1,0,3,1,2207,0,9,3.98,195,2063,1310.56,1133,-1
1,2,3,0.73453,28,28,274.67,0,9,628.45,35.33,362,204.32,46,-1
1,1,2,1,4,4,97.5,0,1,942.13,1,363,205.32,47,-1
1,2,2,0.377646,82,0,33,0,4,10.34,4.5,2072,1316.98,1139,-1
1,2,5,1.65979,145,7,375.8,1,7,7.09,17.8,2076,1320.36,1113,-1
1,1,2,0.918296,1,2,41.5,0,4,189.29,3.5,336,206.27,177,-1
1,3,4,1.7703,74,4,44.5,1,4,8.21,4.25,1397,839.6,910,-1
1,3,4,1.7042,74,2,31.25,1,4,50.99,3.5,1398,840.57,911,-1
1,3,4,1.68009,76,2,39.25,0,1,7.51,1.75,1399,841.35,912,-1
2,3,3,1.5,4,4,505,0,6,56.35,18.33,1401,843.29,942,-1
1,2,5,1.46443,173,3,362.6,0,7,24.01,24.2,2081,1323.32,1117,-1
1,1,2,0.34891,224,5,146,0,6,1.37,8,2082,1324.13,1118,-1
1,4,6,1.51643,207,6,140.5,0,6,1.21,8,2085,1326.86,1144,-1
1,1,1,0,76,0,0,0,0,0,0,2088,1327.89,1146,-1
1,1,1,0,3,0,105,0,3,129.39,7,342,211.53,181,-1
1,1,1,0,1,1,76,0,1,0.45,1,343,212.53,114,-1
1,1,1,0,23,18,165,0,3,110.14,11,2092,1329.2,1123,-1
1,3,4,1.29286,74,9,111.25,0,8,61.63,16,2093,1330.12,1124,-1
1,1,1,0,1,0,33,0,1,10.17,2,2094,1328.5,1125,-1
1,4,8,2.24031,244,10,399.5,1,8,28.22,24.5,2095,1329.25,1150,-1
2,4,9,3.12479,471,25,267.44,0,9,26.66,22.33,2096,1329.92,2277,-1
1,3,5,2.22371,115,6,44.2,0,4,52.04,3.6,1403,839.33,915,1
1,1,2,0.991076,7,2,114.5,0,2,19.07,4,1404,840.32,916,-1
2,9,17,3.59673,560,17,171.53,1,9,55.19,13.82,2097,1329.24,2279,-1
1,1,1,0,51,0,0,0,0,0,0,2098,1330.19,1153,-1
1,2,2,0.909736,120,0,0,0,0,0,0,2100,1332.03,1128,-1
1,1,1,0,23,14,210,0,6,0.38,39,1405,840.1,39,-1
1,1,1,0,35,35,206,0,4,0.01,17,1407,841.87,41,-1
1,1,1,0,23,14,206,0,4,0.04,18,1408,842.81,42,-1
1,1,1,0,4,0,182,0,7,7.85,56,345,213.14,182,-1
1,1,1,0,2,1,126,0,4,0,11,2103,1332.7,1157,-1
1,1,1,0,1,2,137,1,4,126.07,8,1412,846.63,920,-1
1,1,1,0,24,3,629,0,6,4.84,31,2105,1334.38,1159,-1
2,2,2,0.997503,16,18,1013,0,9,5.09,174,346,214.05,29,-1
1,1,1,0,1,1,1280,0,5,0.42,51,1413,846.76,29,-1
1,1,1,0,11,8,186,0,7,1.22,57,348,215.66,183,-1
1,6,15,3.22182,1050,6,80.73,0,8,31.67,4.6,108,69.1,86,-1
1,1,1,0,0,265,265,0,1,0.02,1,109,70.1,87,-1
2,14,20,3.86471,1040,10,74.95,0,8,13.83,6.25,2108,1333.01,2292,1
1,4,5,1.41354,160,2,134,0,7,0.01,10,2109,1333.95,1163,-1
1,1,3,1.57154,18,0,126.33,0,6,253.29,11.33,1418,849.58,99,-1
1,1,1,0,62,0,0,0,0,0,0,1420,851.46,921,-1
1,10,13,3.10789,188,48,64.69,0,6,183.32,3.46,1424,854.25,104,-1
1,3,3,1.06634,22,25,286.33,0,4,14.42,21.67,2113,1335.43,1167,-1
1,4,4,1.31769,72,6,40,1,4,96.47,3.5,2114,1331.13,1168,-1
1,4,5,2.25968,190,2,15.4,0,7,0.8,5.6,1425,850.66,105,-1
2,8,13,2.90897,199,54,378.23,0,9,18.03,25.69,2120,1334.93,2306,1
1,4,4,1.91804,21,8,69,0,3,0.03,6,1429,854.6,109,-1
1,2,2,0.721928,9,1,61,0,1,0.93,1.5,2122,1336.75,76,-1
1,3,3,1.43377,118,3,213.33,0,7,146.15,22.67,0,0,0,-1
1,2,2,0.543564,15,1,326,1,6,121.38,32,1433,855.5,394,-1
1,1,1,0,1,1,342,0,8,15.33,88,2134,1343.69,1178,-1
1,5,6,1.98026,75,167,402.33,0,7,0.16,38,2137,1346.39,1181,-1
1,1,1,0,1,0,62,0,1,6.54,1,1435,856.57,926,-1
1,2,2,0.151097,91,1,59,0,3,7.25,3,2140,1347.99,1184,-1
1,1,1,0,109,0,0,0,0,0,0,2141,1347.78,1142,-1
1,1,1,0,5,1,176,1,6,211.99,16,1440,860.05,396,-1
1,1,3,1.55459,15,9,93.33,0,8,149.88,12.33,1441,861.04,930,-1
1,1,4,1.57399,7,10,251.5,0,8,18.51,22,1443,863.03,398,-1
1,2,4,1.71976,16,11,85.25,0,5,159.25,6.25,1445,864.51,932,-1
1,1,2,0.970951,16,4,212,0,6,6.23,14.5,1448,867.46,935,-1
1,2,2,0.483031,66,1,245,0,7,72.66,18,1449,868.42,936,-1
1,1,1,0,8,8,313,1,9,56.52,30,2147,1351.63,1146,-1
1,6,21,3.89451,1014,59,74.1,0,10,36.86,7.33,2149,1353.59,1148,1
1,1,1,0,32,6,514,0,7,22.82,43,2150,1350,1149,1
1,1,1,0,2,2,214,0,7,17.19,44,2151,1350.98,1150,-1
2,5,13,3.04535,547,69,145.85,0,10,19.57,9.23,2152,1349.63,2338,1
1,1,1,0,1,1,174,0,2,55.48,4,1454,868.65,941,-1
1,1,1,0,1,1,52,0,1,0.73,2,2160,1354.99,1158,-1
1,1,2,0.992774,17,3,452,1,3,4.32,18,2162,1356.81,1160,-1
3,9,9,3.07148,27,30,69.33,0,2,8.72,1.78,365,200.28,436,-1
1,1,1,0,1,1,310,0,7,46.46,92,349,211.63,116,-1
1,1,1,0,1,1,310,0,8,0.03,93,350,212.61,117,-1
1,14,24,4.12044,0,49,167.88,0,11,69.98,13.71,351,213.61,118,-1
3,14,25,4.30328,89,89,129.24,0,9,124.32,6.72,372,207.04,450,1
2,7,14,2.99284,253,377,88.57,0,8,3.06,3.36,2165,1357.63,2356,1
1,2,4,1.91437,185,83,80.5,0,2,0.04,1.5,2166,1358.45,1163,1
1,1,1,0,19,16,215,0,4,14.2,20,352,214.27,2,-1
1,1,1,0,36,34,209,0,5,0,22,354,216.27,4,-1
1,1,1,0,8,8,165,0,5,0,25,357,219.26,7,-1
1,1,1,0,4,4,362,0,4,0.01,22,358,220.26,8,-1
1,57,92,6.02137,0,216,114.02,0,11,107.9,4.65,361,223.13,185,-1
1,1,1,0,1,1,98,0,7,0.06,17,363,225.1,187,-1
1,7,7,2.59491,9,2,140.29,0,6,24.39,8.71,1457,867.45,111,-1
1,2,2,0.985228,4,3,297.5,0,5,0.25,18.5,1458,868.11,46,-1
1,1,1,0,21,11,128,1,5,133.94,24,2171,1360.46,1167,1
1,1,1,0,1,1,380,0,4,0.16,26,365,226.83,11,-1
1,1,1,0,1,1,1158,0,4,30.43,16,366,227.83,10,-1
1,1,1,0,1,1,309,1,5,14.34,22,367,228.81,119,-1
1,1,1,0,2,2,256,1,5,374.02,14,368,229.81,120,-1
1,3,4,1.27561,18,21,111,0,7,1.41,9.75,369,230.8,121,-1
2,12,34,4.43804,87,78,154.18,0,9,66.14,6.47,378,212.46,414,1
1,4,15,3.22343,61,57,181.87,0,7,92.56,9.8,380,214.14,184,1
2,4,16,3.2144,57,76,119.75,0,6,124.24,9.25,382,216.06,420,-1
1,1,1,0,1,1,489,0,8,17.67,54,1459,863.54,942,1
2,13,14,2.75526,46,45,123,0,9,77.92,9.86,2186,1366.33,2378,-1
1,3,6,1.69166,366,0,17.17,0,10,0.48,15.33,1461,865.38,944,-1
1,1,1,0,6,0,102,0,2,81.29,2,2188,1368.31,1177,-1
1,1,1,0,10,2,450,0,5,27.07,31,1462,866.37,47,-1
1,8,13,3.2051,817,0,7.92,0,7,0.24,3.31,2190,1369.87,82,1
1,1,1,0,1,1,42,0,1,301.24,2,1464,868.05,112,-1
1,1,1,0,19,23,489,1,8,0.35,55,2191,1370.71,1179,1
3,4,4,1.99377,4,15,413.75,0,8,27.16,24.75,370,230.14,222,-1
7,25,25,4.39718,53,53,244.16,0,12,64.71,21.72,371,231.13,311,-1
5,5,5,0.854657,28,1,575.2,0,10,12.26,79.6,372,232.12,115,-1
1,1,1,0,17,33,215,1,3,109.57,12,2196,1374.16,1182,-1
2,10,59,5.37099,231,253,206.73,0,10,89.81,9.83,383,215.87,422,1
3,10,57,5.32019,190,180,230.68,0,11,12.63,12.44,2198,1375.77,2402,1
1,2,23,4.1443,44,109,91.09,0,5,60.96,2.74,2199,1376.67,1184,-1
1,1,1,0,12,15,95,1,7,236.32,17,2200,1377.59,1185,-1
1,1,1,0,1,2,310,0,8,6.78,94,2201,1378.27,1208,-1
1,7,12,2.53237,215,57,78.42,1,6,41.17,4,1465,867.47,113,-1
1,1,1,0,4,1,336,0,9,21.22,72,1467,869.45,945,-1
2,3,4,2,4,4,302.5,0,6,1.84,20.25,375,234.7,314,-1
1,2,2,0.586448,0,71,68.5,0,4,0.07,9.5,376,235.68,193,-1
10,90,90,5.93234,123,125,142.51,0,14,0.11,8.57,388,220.54,744,-1
0,0,0,0,0,0,0,0,0,0,0,389,221.54,0,-1
3,3,3,1.07832,18,7,797.67,0,10,1.06,131.67,1469,870.38,1032,-1
1,1,1,0,3,2,48,0,1,0.02,2,2212,1386.44,1216,-1
1,2,2,0.852405,22,14,338.5,0,6,12.38,28,1471,870.9,48,-1
1,1,1,0,1,1,114,0,7,0,29,2215,1387.7,1192,-1
1,1,1,0,1,1,227,0,6,0.1,42,2216,1388.66,5,-1
2,3,3,0.905587,8,7,636.33,0,9,11.03,39,1472,871.72,981,-1
2,8,16,2.97811,251,0,87.13,0,8,0.2,6.19,2,1.95,1,-1
1,2,2,0.991076,8,1,67.5,0,4,249.31,4,2223,1392.92,1197,-1
2,9,12,2.58516,173,21,108.08,0,8,124.94,7.33,2225,1394.9,2420,-1
1,2,2,0.721928,5,0,377.5,0,9,26.8,58.5,2226,1395.85,24,-1
1,1,1,0,1,0,458,0,5,1.36,33,1476,873.82,50,-1
1,20,45,4.60866,2340,352,83.91,0,5,104.7,1.27,27,20.72,26,1
1,2,3,1.50764,119,8,59.33,0,2,3.7,2.33,2234,1396.51,1224,1
1,2,2,0.918296,3,6,398,0,4,2.7,10,29,22.59,28,-1
1,1,1,0,2,2,1324,0,6,4.09,55,2238,1399.86,1206,-1
1,1,1,0,12,11,907,0,8,6.21,133,2239,1400.85,1207,1
1,3,7,2.5416,465,13,26.57,1,4,77.07,1.43,393,223.19,241,-1
2,7,10,2.88645,607,0,244.7,0,9,12.38,22.8,2243,1402.93,2438,1
1,2,4,1.92513,11,7,203.5,1,8,52.31,18,1477,869.12,951,-1
1,2,4,1.59917,37,34,195.5,1,7,169.16,18.5,1479,870.8,953,-1
1,2,2,0.151097,92,0,160,1,4,203.6,12,109,57.76,33,-1
1,4,6,2.29416,266,11,26.17,1,4,5.24,3.17,1482,872.69,115,1
1,2,2,0.374409,81,2,467,1,8,1.07,41,2249,1405.94,1233,-1
1,1,1,0,20,0,769,0,9,6.39,314,378,234.32,23,-1
1,4,4,1.23664,7,8,398.75,0,9,1.82,49.25,1483,872.45,956,-1
1,1,1,0,1,1,52,0,1,8.72,2,1484,873.14,116,-1
1,16,16,3.58386,48,17,118.44,0,9,19.17,6.69,1486,874.93,118,-1
1,2,4,1.26917,162,2,260.25,1,7,13.97,17.75,2253,1405.31,1213,-1
1,6,8,2.38849,102,16,456.63,0,9,41.79,31.5,2255,1406.71,1234,1
1,1,5,1.79179,42,3,42.6,0,2,177.56,1.4,1487,871.61,119,-1
1,3,6,2.41453,22,8,173.83,0,8,40.22,17.5,2259,1406.02,1237,1
1,4,4,1.05316,193,3,129.5,0,6,12.31,12,2261,1407.22,1215,-1
1,2,2,0.345117,7,24,91,0,7,0.02,7,397,225.07,245,-1
1,1,1,0,1,1,226,0,6,1.25,46,398,226.06,21,-1
2,3,4,1.64022,7,8,106.5,0,3,6.96,1,399,227,439,-1
1,2,4,1.52423,109,6,110.75,1,2,13.52,2.25,2265,1409.04,1218,-1
1,1,1,0,10,6,157,0,6,15.79,31,2266,1409.9,1241,-1
1,4,5,1.81599,51,7,154,0,5,78.74,6,1489,870.41,958,-1
1,1,1,0,32,0,197,0,1,22.16,11,1490,871.38,959,-1
1,3,3,1.58404,165,7,256.33,0,8,19.81,24.33,5,4.8,1,-1
1,1,1,0,84,0,818,0,9,0.22,320,1492,871.93,58,-1
2,2,2,0.434081,55,1,435.5,0,9,14.23,133,1493,872.91,179,-1
1,1,1,0,0,1,1158,0,5,14.25,21,1497,876.89,36,-1
1,1,1,0,1,1,1297,0,6,0.46,71,2270,1408.51,17,-1
2,2,2,0.970951,7,18,329,0,7,2.11,30,2275,1411.08,2467,-1
2,10,23,3.24909,389,112,256.48,0,11,93.14,19.65,2276,1412.02,2469,1
1,2,3,1.18167,22,12,157,0,2,2.42,3.67,2277,1412.97,1223,-1
1,1,1,0,1,1,89,0,1,0.78,2,2278,1412.07,1224,-1
1,1,1,0,4,4,97,0,1,1.72,2,2279,1413.07,1225,-1
1,3,3,1.26777,15,6,95.67,0,7,85.83,16.33,2282,1416,1248,-1
1,6,6,2.14883,5,9,235.33,0,8,5.77,24.83,1500,876.59,962,-1
2,7,18,3.83544,815,15,183.5,0,10,13.19,15.61,2285,1418.15,2479,1
1,1,1,0,6,0,455,0,7,363.87,44,2287,1420.05,1253,-1
2,4,5,1.98364,18,5,71.2,0,3,15.22,1,7,6.69,5,-1
2,5,5,1.18836,40,19,84.4,0,5,171.28,6.2,1502,874.1,1085,-1
1,6,6,1.36633,348,142,51.83,0,7,200.58,6.33,1503,873.57,122,-1
1,1,1,0,64,0,0,0,0,0,0,2297,1418.43,1256,-1
1,2,2,0.413817,60,0,126.5,1,6,10.98,12,2299,1420.22,1257,1
2,8,8,2.19082,64,71,273.88,0,8,66.82,13.5,1504,873.36,120,-1
1,1,1,0,0,64,64,0,3,61.71,3,2301,1421.76,1239,-1
1,1,1,0,95,0,0,0,0,0,0,2302,1422.6,1259,-1
1,1,1,0,4,4,318,0,5,0.01,27,31,23.78,30,-1
1,1,1,0,1,1,80,0,1,37.06,2,2305,1423.67,1262,-1
2,2,2,0.696212,31,33,117,0,7,1.49,16,1506,873.64,524,-1
1,14,20,2.81295,747,333,77.25,0,8,127.24,3.6,34,26.73,31,-1
1,4,6,1.78494,134,13,542.5,1,10,41.85,44.67,2311,1428.78,1266,-1
2,9,9,2.85105,298,116,237.56,0,12,14.7,20.11,9,8.56,5,1
1,3,3,1.41283,39,9,77,0,6,345.33,10.33,1511,872.73,125,-1
1,1,1,0,1,1,227,0,6,6.17,51,36,28.47,0,-1
1,5,10,2.53653,183,80,151.4,0,11,73.56,15.9,2318,1425.55,1272,-1
1,3,3,1.33197,142,59,294.33,1,4,15.99,10.67,2319,1426.32,1243,-1
1,2,4,1.49493,213,9,147,0,6,80.84,5,2325,1428.11,1246,1
1,2,2,0.975119,13,14,154.5,0,7,108.68,24,1513,871.79,968,1
1,1,1,0,4,0,451,0,5,97.24,11,1515,873.48,404,-1
2,10,14,3.30294,108,32,163.21,0,7,58.68,11,2327,1429.35,2525,1
1,4,4,1.92193,5,0,28.25,0,7,78.64,6.5,1517,874.37,971,-1
1,2,2,0.534004,142,6,179.5,0,6,56.69,14,2329,1429.46,1279,-1
1,1,1,0,70,0,0,0,0,0,0,2332,1431.25,1281,-1
2,10,12,1.73438,1790,0,27.92,0,6,9.36,3.33,1520,876.23,1379,-1
1,3,5,1.74704,182,27,182.4,1,8,41.05,14.2,2333,1430.33,1282,-1
1,1,1,0,6,1,366,1,6,66.89,33,2335,1427.63,1284,-1
1,2,2,0.863121,6,1,65,0,2,35.9,3.5,2336,1428.57,86,-1
1,1,1,0,6,1,371,1,6,0.2,34,2339,1431.12,1287,-1
1,2,2,1,8,4,80,0,1,2.93,1.5,1523,874.53,977,-1
3,5,5,1.56401,81,4,429.6,0,10,8.24,35.8,1525,876.33,1035,-1
1,1,1,0,18,9,83,0,4,8.07,9,2346,1433.22,1292,-1
1,6,6,2.52164,14,14,94.83,0,8,37.05,3,383,227.6,39,-1
3,11,11,3.1135,77,16,121.91,0,11,54.27,19.55,1527,874.21,1513,1
1,1,1,0,1,1,66,1,2,48.68,2,1528,874.8,408,-1
1,1,1,0,4,1,139,0,2,23.19,6,2352,1434.21,1257,-1
1,5,53,5.69691,1041,499,57.49,0,5,22.98,0.85,1529,875.75,981,-1
1,1,1,0,5,5,43,0,1,3.34,2,1530,876.53,982,-1
1,3,3,1.15678,11,9,67.33,0,2,43.54,2.67,1534,879.04,127,-1
1,5,5,1.83225,14,0,199,0,8,16.77,29.2,1538,882.96,989,-1
2,16,25,4.21292,1344,19,79.48,0,8,21.49,5.76,2356,1432.5,2558,-1
1,1,1,0,0,1,115,0,4,3.07,22,1542,884.13,992,-1
1,1,1,0,19,0,166,0,7,1.96,45,1543,885,993,-1
3,7,7,2.28678,102,42,291.71,0,11,2.31,33.29,1545,885.52,1166,-1
1,2,2,0.853658,57,4,82.5,0,6,24.12,8,1551,888.89,997,-1
1,1,1,0,44,0,0,0,0,0,0,2357,1423.05,1299,-1
1,1,1,0,1,1,75,0,2,0.74,2,1553,889.7,410,-1
1,1,1,0,0,2,375,0,1,4.74,5,2358,1422.43,1300,-1
2,2,2,0.684038,10,1,209,0,6,33.57,18.5,1554,887.47,1410,-1
1,1,1,0,1,1,99,1,4,106.92,7,1555,888.47,1000,-1
1,1,1,0,1,1,100,1,4,177.31,6,1556,889.46,1001,-1
1,1,1,0,0,9,226,1,6,0.54,40,2362,1416.57,1304,-1
1,1,1,0,1,1,209,0,5,53.41,10,2363,1415.12,1305,-1
3,14,22,3.84795,1605,0,99.95,0,11,2.06,10.55,2364,1416.02,1309,-1
1,3,4,1.61833,18,13,91,0,1,61.96,1.5,2365,1416.8,1306,-1
1,3,5,1.91436,24,11,94,0,5,92.76,3.4,2366,1417.76,1307,-1
1,6,18,3.62224,227,52,64.56,0,8,191.11,3.94,1563,890.61,1007,-1
1,1,1,0,5,0,271,0,7,0.62,58,2372,1421.22,75,-1
2,3,4,1.72193,6,14,63,0,2,6.51,1.25,2373,1422.2,2578,-1
1,1,1,0,7,7,463,0,8,0.98,64,2374,1423.07,1312,-1
1,1,1,0,0,1,469,0,5,9.11,37,1564,889.72,52,-1
1,1,1,0,11,0,276,0,7,0.93,59,2376,1422.87,76,-1
1,1,2,1,3,1,81,0,2,28.1,4,2378,1424.71,1270,-1
1,1,1,0,4,0,212,0,5,16.04,29,2380,1426.49,1314,1
1,1,1,0,29,45,167,0,3,10.01,22,1566,891.34,132,-1
1,3,11,2.9901,41,50,86,0,3,103.88,0.45,2382,1428.21,1272,1
1,1,1,0,40,0,312,0,1,44.99,3,2383,1427.65,1315,-1
1,3,8,2.74644,9,11,189.13,1,5,21.72,11.25,2388,1432.41,1276,-1
1,1,1,0,1,0,122,0,6,1.45,34,1568,888.1,1009,-1
1,3,4,1.53182,109,51,115.75,0,6,2.05,6.75,1569,888.94,1010,-1
1,1,3,1.5,15,13,93,0,1,11.7,1.33,2392,1429.02,1278,-1
1,1,1,0,3,1,117,0,2,17.83,3,2393,1430.02,1279,-1
1,2,2,0.995887,106,0,0,0,0,0,0,2394,1430.72,77,-1
1,2,4,1.55991,178,1,11.75,0,4,22.47,2.25,2397,1433.05,1282,-1
1,2,2,0.186144,141,0,278,0,5,147.31,21,2399,1433.44,1284,-1
1,1,1,0,8,4,150,0,5,4.92,32,2402,1436.32,1287,-1
1,3,10,2.56314,172,50,95.2,0,2,30.59,0.6,2405,1439.05,1290,1
1,3,3,1.46918,23,2,625.67,0,8,2.04,66,2406,1439.39,1322,-1
1,3,4,1.0384,61,40,140.5,0,6,2.39,8.25,1570,886.94,1011,1
1,2,2,0.970951,12,3,163,1,6,67.69,12.5,2409,1440.95,1324,-1
1,3,3,0.942653,643,1,94.33,0,5,10.43,5.67,2411,1441.78,1326,1
1,2,2,0.993234,46,16,271,1,8,107.39,31,1573,888.17,1013,-1
1,2,2,0.721928,115,115,642.5,0,1,0.06,1.5,2416,1444.82,1330,-1
